code,areaName,-8,1,2,3,4,5,6,7,8,9
10935,16357,8402,7247,3959,9447,10788,6310,16923,E14000864,Norwich South,15555
7335,12554,6903,6447,3665,8419,12356,10147,20833,E14000865,Nottingham East,18907
4338,10487,8040,5415,4879,11642,15395,10330,5939,E14000866,Nottingham North,22895
7821,14954,10052,6608,5274,10509,14113,6885,4124,E14000868,Nuneaton,19145
11066,15967,11863,8177,3545,6853,5676,5060,4741,E14000869,Old Bexley and Sidcup,16739
7666,14667,9538,8783,4425,9825,12288,10692,6284,E14000870,Oldham East and Saddleworth,24440
5562,12787,9862,7580,4863,10048,13841,12943,7765,E14000871,Oldham West and Royton,26776
14322,17323,10888,8558,3119,6728,4879,4785,4118,E14000872,Orpington,18104
17119,17558,8202,6463,4479,9600,10966,6962,29830,E14000873,Oxford East,20280
20399,19453,9306,7680,3899,7258,7176,4328,10168,E14000874,Oxford West and Abingdon,18369
6033,12270,7369,8306,4385,9986,12262,9513,5100,E14000875,Pendle,20535
7910,14141,7002,12541,4677,8458,9552,4608,2849,E14000877,Penrith and The Border,12691
8242,15465,11512,9372,5981,12910,20851,11085,6482,E14000878,Peterborough,29248
5597,13090,9860,6395,5319,12187,12733,7080,4563,E14000879,Plymouth Moor View,18516
8298,16379,9919,8183,5311,11391,12729,7944,14965,E14000880,Plymouth Sutton and Devonport,17534
11587,17909,10293,9793,4464,10403,9332,5343,3898,E14000881,Poole,16995
31398,25110,10652,9554,4802,10629,9413,17778,15989,E14000882,Poplar and Limehouse,31959
7721,16327,10531,8770,4870,10709,10532,6071,4680,E14000883,Portsmouth North,19922
9066,15764,8224,7989,4296,9719,9760,7203,18590,E14000884,Portsmouth South,17261
4761,10341,8312,5277,4097,9609,13273,9163,11887,E14000885,Preston,19228
21484,19840,6830,8457,2502,5365,5078,6203,7160,E14000887,Putney,17869
11366,18065,13231,10146,4459,9111,7493,4924,3683,E14000888,Rayleigh and Wickford,17605
18783,20063,9898,7993,3882,8886,9138,6645,13496,E14000889,Reading East,21776
13415,17864,11329,8699,4775,10842,11080,6882,4879,E14000890,Reading West,22631
4699,12096,8148,5077,5683,11190,11081,9392,4068,E14000891,Redcar,15977
8433,14757,9198,7517,4935,10700,10645,5504,3711,E14000892,Redditch,17649
17393,20928,10890,10208,3415,7138,5934,5006,4598,E14000893,Reigate,21957
12424,20247,11068,10056,5244,8833,8759,4937,4197,E14000894,Ribble Valley,17294
11895,20630,10766,12126,5107,9348,9816,5538,3584,E14000895,Richmond Yorks,16207
28178,24804,8285,11068,2144,5010,3874,5674,6984,E14000896,Richmond Park,25390
6719,14102,9680,8622,4552,10261,13899,13032,7190,E14000897,Rochdale,26331
10152,19053,12488,10566,5659,11075,11542,7464,5591,E14000898,Rochester and Strood,23058
9392,16682,11097,9857,4699,11128,9867,7925,4848,E14000899,Rochford and Southend East,20377
13362,16679,8396,8342,3409,6729,6557,4111,9277,E14000901,Romsey and Southampton North,15065
9143,16887,9924,8826,4843,9534,10724,6465,4457,E14000902,Rossendale and Darwen,18620
8723,15996,10303,8059,5608,10522,10919,6879,3886,E14000903,Rother Valley,18132
4576,10433,8151,6579,4596,11028,12630,10385,4303,E14000904,Rotherham,17936
12011,18207,10228,7996,5273,9556,14474,5105,4904,E14000905,Rugby,20688
18000,18976,10234,9686,2683,5826,4613,6097,5006,E14000906,Ruislip Northwood and Pinner,19183
16825,20157,10286,10242,3720,7344,6468,5126,10732,E14000907,Runnymede and Weybridge,20125
18397,20695,9219,8283,3331,6529,5997,4327,6631,E14000908,Rushcliffe,18283
17257,22858,11729,13158,4324,8621,7260,4572,5044,E14000910,Saffron Walden,23024
13285,21402,12737,7535,5068,10919,13551,10964,13438,E14000911,Salford and Eccles,20274
12711,19538,10771,9350,4484,9132,8501,4310,3779,E14000912,Salisbury,17695
6894,15371,7872,11178,6210,11869,11995,6890,3757,E14000913,Scarborough and Whitby,15149
5044,11184,7146,5352,6071,10752,15677,7810,4105,E14000914,Scunthorpe,17479
6668,13117,8003,6059,4971,9720,10915,7490,3613,E14000915,Sedgefield,15107
10256,17612,11013,6888,3409,7562,5930,5301,3660,E14000916,Sefton Central,13238
13056,18799,9861,10152,5622,9272,10833,4779,4172,E14000917,Selby and Ainsty,19262
15189,17653,9956,10174,3485,6967,6103,4450,4008,E14000918,Sevenoaks,19645
17437,18170,7644,6464,2209,4875,3945,3222,9575,E14000922,Sheffield Hallam,15198
7651,14102,8758,6688,4208,10629,10905,7677,4666,E14000923,Sheffield Heeley,17756
9199,16793,10309,8330,6295,11158,12460,6832,3840,E14000924,Sherwood,18968
12432,18877,10514,8047,4014,8316,8132,5438,4026,E14000925,Shipley,17626
11781,20288,10860,10955,5198,11386,10312,5574,4880,E14000926,Shrewsbury and Atcham,18453
8678,17758,12457,11464,6633,12188,15120,9189,4604,E14000927,Sittingbourne and Sheppey,24591
13047,19232,9259,13624,4669,8857,8707,4286,3588,E14000928,Skipton and Ripon,15766
12788,23049,13149,11453,6048,11837,11325,6219,4715,E14000929,Sleaford and North Hykeham,20194
15228,19326,11173,7700,3930,8357,6668,5910,4701,E14000931,Solihull,18649
12028,20370,9838,14875,5233,10562,10853,4821,3966,E14000932,Somerton and Frome,18847
7770,15597,11219,9302,5240,10728,11445,6678,4450,E14000933,South Basildon and East Thurrock,20779
23734,23844,10916,10338,4229,7989,7071,4433,7622,E14000934,South Cambridgeshire,24330
11831,18857,10377,8403,6186,9797,12002,5218,4283,E14000935,South Derbyshire,20254
8403,16860,9573,10073,5541,11219,9745,5129,3186,E14000936,South Dorset,14022
18812,22543,11404,11127,4775,9383,9403,4886,4717,E14000937,South East Cambridgeshire,21871
8330,15961,8471,12603,4722,10061,9337,4772,3247,E14000938,South East Cornwall,13854
7930,16305,10518,10946,6488,11842,17432,5928,3497,E14000939,South Holland and The Deepings,18593
12415,19989,12039,10117,5320,9525,10974,4982,4518,E14000940,South Leicestershire,20478
18104,24206,13435,11964,5130,9112,9937,4356,5324,E14000942,South Northamptonshire,24970
10999,18840,10941,8771,4828,9368,9288,5441,3983,E14000943,South Ribble,16795
4805,11226,8118,4662,4464,9667,10083,9435,3829,E14000944,South Shields,14110
10320,17367,10594,9346,4980,9028,9408,6119,3485,E14000945,South Staffordshire,14732
10898,17791,9884,11322,4515,9598,8882,4510,3657,E14000946,South Suffolk,15514
11824,16646,11087,8016,5083,11438,14671,7035,4814,E14000947,South Swindon,21580
7813,16707,9380,11032,4651,11198,9548,7572,4230,E14000948,South Thanet,17491
11987,20018,12323,10544,5576,10133,11265,5644,4561,E14000949,South West Bedfordshire,22931
10048,18224,10636,8691,4758,8997,8040,4246,3787,E14000950,South West Devon,16219
19289,21788,10396,11430,3417,6788,6091,4538,5286,E14000951,South West Hertfordshire,21644
8360,16900,10672,11482,6622,12361,14964,6722,3465,E14000952,South West Norfolk,18890
19760,21459,9376,11109,3185,7100,5214,4009,6019,E14000953,South West Surrey,21062
10730,18154,10282,10639,5802,10830,11764,5008,3610,E14000954,South West Wiltshire,17910
8619,16005,10144,8754,5268,12127,12203,6801,10058,E14000955,Southampton Itchen,20082
9151,15651,9033,8139,4730,10566,12893,7576,12506,E14000956,Southampton Test,20287
10385,17060,10338,9260,3493,8248,6652,5552,3557,E14000957,Southend West,17079
9001,16647,9687,8540,4206,10548,8634,6871,4157,E14000958,Southport,14691
12191,19039,12410,9139,4729,8232,7804,5618,4200,E14000959,Spelthorne,19594
20001,20628,8817,8766,2843,6081,5332,4547,5051,E14000960,St Albans,21756
7759,16310,9720,13308,6580,12902,12585,6106,4097,E14000961,St Austell and Newquay,18360
7730,15550,9978,6615,5284,11060,13299,8605,3929,E14000962,St Helens North,18115
7778,16248,10919,6680,5505,11709,13788,9289,4679,E14000963,St Helens South and Whiston,18843
6879,14844,7412,12782,4452,9848,8170,4529,3254,E14000964,St Ives,13140
11011,18879,10454,7529,4916,9418,10319,5175,4176,E14000965,Stafford,17370
7381,13029,7510,8907,4453,7627,8659,4138,2909,E14000966,Staffordshire Moorlands,11997
7686,15055,10530,7454,4849,9778,10967,7342,4307,E14000967,Stalybridge and Hyde,19387
10287,17252,10789,8263,4660,9735,9328,5324,4292,E14000968,Stevenage,20041
9946,15299,9409,6331,3695,8203,8672,6624,3889,E14000969,Stockport,18227
5866,12897,8434,5224,5043,10535,12608,9974,4349,E14000970,Stockton North,18107
10141,18075,10775,6633,5047,9599,9672,7980,5158,E14000971,Stockton South,20478
4010,9538,7213,5818,4235,9607,14804,7665,7893,E14000972,Stoke-on-Trent Central,17386
4740,11419,8812,7079,5581,11874,16472,8571,4688,E14000973,Stoke-on-Trent North,20278
5026,11262,8043,6138,5170,10670,14877,7222,4233,E14000974,Stoke-on-Trent South,18102
10811,16943,8561,9004,4205,7626,8398,4243,3360,E14000975,Stone,13352
8213,14909,9503,7490,4442,10090,9489,6240,3946,E14000976,Stourbridge,16039
21981,24092,8497,9931,3657,7121,8999,7939,7213,E14000978,Streatham,19083
10672,17353,10840,6959,4115,8799,9194,7546,5800,E14000979,Stretford and Urmston,20492
10806,19173,10886,11895,5164,11044,10055,5413,3371,E14000981,Suffolk Coastal,15202
6279,14325,9859,5660,4932,10796,11186,11033,7083,E14000982,Sunderland Central,16264
17524,22002,11824,10321,4250,8605,6504,4888,4630,E14000983,Surrey Heath,20356
14838,18911,10997,10247,3572,7629,6126,6017,5076,E14000984,Sutton and Cheam,21541
15530,19748,10253,7436,3388,6871,5901,5347,4467,E14000985,Sutton Coldfield,17745
8614,14848,9643,7524,5462,10726,13253,5998,3982,E14000986,Tamworth,17895
15546,17229,7992,9403,3056,6401,5856,4547,3438,E14000987,Tatton,15783
12642,22810,12618,11685,5787,13145,11510,5748,4878,E14000988,Taunton Deane,21683
7637,13601,9121,6758,5759,11743,13896,7621,4387,E14000989,Telford,21391
14043,21373,12849,9752,5033,10452,8759,4641,4409,E14000990,Tewkesbury,20260
15896,19524,9014,13474,4617,8681,7738,4130,4199,E14000991,The Cotswolds,16768
10274,17342,10081,7655,5146,9990,10976,5996,6222,E14000992,The Wrekin,18334
11106,17781,8807,13949,5331,10182,10490,5223,3443,E14000993,Thirsk and Malton,15394
11986,17405,10418,8191,4338,8375,8311,3635,3515,E14000994,Thornbury and Yate,16641
8785,17958,12128,11114,6021,12755,15652,8744,7252,E14000995,Thurrock,31021
10178,17968,9961,14518,5335,11331,10832,5003,3500,E14000996,Tiverton and Honiton,17091
15575,19655,10943,10702,3977,7983,7432,4704,4673,E14000997,Tonbridge and Malling,21759
23725,23478,7664,8533,2485,5286,5334,6464,6758,E14000998,Tooting,17560
7179,15966,9861,12108,5381,13042,11610,7300,3967,E14000999,Torbay,16520
9281,17207,9135,15716,5170,11669,9916,5512,3389,E14001000,Torridge and West Devon,15569
9218,15846,7490,13391,3913,9122,7804,4798,3254,E14001001,Totnes,13233
11334,19681,8972,14247,5368,11195,15100,15297,11702,E14001002,Tottenham,26741
10801,17970,8504,11562,4204,9564,8017,4530,8926,E14001003,Truro and Falmouth,15422
16437,20025,10060,10860,3512,8009,6921,4497,4265,E14001004,Tunbridge Wells,20838
24063,24784,9210,10544,2656,5729,4854,5291,7150,E14001005,Twickenham,23491
12659,19649,11079,6550,4187,9284,8016,7028,4386,E14001006,Tynemouth,18486
11424,17255,10532,10945,4114,8699,7478,4824,3332,E14000806,Maldon,15712
7217,15107,9120,6489,5757,11214,10624,8889,4246,E14000820,Middlesbrough South and East Cleveland,17307
10107,16467,9785,8763,5453,9057,8327,4544,3130,E14000827,New Forest East,15148
17698,20054,11058,10377,4795,9678,8954,4503,4648,E14000830,Newbury,21671
10080,12351,7178,4335,3137,7154,8395,7993,25591,E14000832,Newcastle upon Tyne East,12570
7283,14169,9561,7755,5504,10100,12617,6180,3723,E14000854,North Warwickshire,16773
6603,13108,9005,7890,4126,8822,13743,5627,5731,E14000861,Northampton North,18543
7492,14506,9963,8026,4874,10909,11128,5319,3906,E14000863,Norwich North,15963
9685,12267,7293,5828,3473,7753,10920,7742,34238,E14000867,Nottingham South,17507
9578,16097,9581,7645,4634,9133,9122,5098,3517,E14000876,Penistone and Stocksbridge,14614
14015,19137,10296,7262,3880,7515,7368,4556,4710,E14000886,Pudsey,19116
10638,17611,12335,11075,4246,9085,7792,7015,5459,E14000900,Romford,21354
13821,19963,10322,11694,5120,9135,10358,4866,4598,E14000909,Rutland and Melton,18177
12366,15140,7392,5913,3050,7484,8702,8646,33261,E14000919,Sheffield Central,15866
6320,12447,9745,7176,4757,10904,11518,8678,4747,E14000920,Sheffield South East,17740
4893,11565,8837,6863,4698,12594,14861,13001,6772,E14000921,Sheffield Brightside and Hillsborough,24992
12103,19015,12613,12744,5877,12797,15508,13630,9731,E14000930,Slough,38066
13616,20664,11483,12584,5151,10669,9809,4854,4079,E14000941,South Norfolk,19285
14992,18793,9085,11628,4099,8088,7218,4314,3477,E14000977,Stratford-on-Avon,15532
14144,20496,10163,11539,4929,10361,9121,4399,4085,E14000980,Stroud,18659
12583,18149,10984,9160,4299,8020,7994,7794,10670,E14001007,Uxbridge and South Ruislip,22622
24420,24059,8360,8041,3744,7956,9924,9057,10876,E14001008,Vauxhall,15664
8061,14837,9641,7564,4956,9730,15092,7914,4273,E14001009,Wakefield,18782
6132,13984,9847,6212,4364,10177,9842,7438,4087,E14001010,Wallasey,16360
4186,10626,7859,6521,5099,12470,15317,10583,5279,E14001011,Walsall North,22479
5913,12052,8224,7032,4231,10946,13130,12252,7533,E14001012,Walsall South,24737
14226,20767,8238,12539,4000,8622,9073,10801,8612,E14001013,Walthamstow,25539
6618,13422,8833,5425,4923,9629,9309,7692,3065,E14001014,Wansbeck,14375
21585,24617,12691,11140,5614,9731,10130,4719,4727,E14001015,Wantage,26394
9089,15449,10462,6901,4785,9686,12722,6514,4072,E14001017,Warrington North,17279
15428,21106,11885,8185,4806,9376,11171,5940,5141,E14001018,Warrington South,20977
18291,18433,8801,7342,4058,7954,8346,5160,9072,E14001019,Warwick and Leamington,18548
5303,11227,9244,4692,4674,10999,12062,8885,3810,E14001020,Washington and Sunderland West,16144
15748,22817,12579,11902,4835,10059,9799,7378,6700,E14001021,Watford,26733
6938,15074,9749,9637,6116,14060,13705,7278,3697,E14001022,Waveney,17200
13907,20538,11066,14617,4333,9361,7007,4951,4247,E14001023,Wealden,18847
11274,15893,9516,6851,4610,8663,9775,5733,3889,E14001024,Weaver Vale,16666
9132,16963,11265,9311,5905,11702,17765,6642,4881,E14001025,Wellingborough,22252
10764,18662,9514,12803,5396,11745,11388,5375,4581,E14001026,Wells,17303
13699,18453,10529,8989,4290,9076,9017,5521,13197,E14001027,Welwyn Hatfield,21423
5903,13473,10214,7377,6051,12045,14116,8324,3969,E14001028,Wentworth and Dearne,19144
4765,10435,8182,5915,4556,10777,13771,11174,6318,E14001029,West Bromwich East,20535
4388,10331,8215,5965,5068,12355,15079,11365,5938,E14001030,West Bromwich West,22670
11676,20185,9842,13284,4688,9894,8212,4665,3733,E14001031,West Dorset,14822
18078,24419,12028,17798,6599,14756,15920,20329,18245,E14001032,West Ham,35910
9303,16330,9099,8078,4238,9217,11188,6466,9998,E14001033,West Lancashire,16525
10997,19981,12801,11408,6808,12248,14908,6214,4408,E14001034,West Suffolk,22485
13665,18926,9318,11942,4217,8814,7473,4730,3990,E14001035,West Worcestershire,15147
21680,17970,6807,8909,2696,6978,6380,12919,10755,E14001036,Westminster North,16690
10198,15562,6950,11578,4798,8451,8045,3645,3389,E14001037,Westmorland and Lonsdale,11802
10485,18940,11376,10427,5624,13503,12281,6019,5025,E14001038,Weston-Super-Mare,19884
7754,15955,10022,7427,5380,10729,15297,8424,4600,E14001039,Wigan,19305
23594,20599,7613,8942,2270,4777,3991,4571,5098,E14001040,Wimbledon,19761
18239,19580,8767,8303,3398,6746,5915,3591,9393,E14001041,Winchester,18336
18457,21642,10797,10147,3967,6741,6022,4850,5476,E14001042,Windsor,21265
9019,14297,8384,4812,3514,6599,6008,4284,3220,E14001043,Wirral South,12425
11066,17243,10477,9589,4324,9200,8311,4781,3717,E14001045,Witham,17724
15870,22121,11577,11525,5407,9817,9179,4212,4107,E14001046,Witney,20428
19005,20300,11355,9904,3731,8223,6559,5429,4920,E14001047,Woking,22193
23052,23561,11732,9066,3606,7366,5669,4215,6699,E14001048,Wokingham,25066
4273,10853,7848,5334,4452,10786,13894,9150,5773,E14001049,Wolverhampton North East,20276
4159,9791,7527,5789,4524,11686,15648,11107,5656,E14001050,Wolverhampton South East,21051
7731,13550,7705,6408,3454,8018,9715,8238,6165,E14001051,Wolverhampton South West,16572
10201,17790,10187,7397,4897,10613,11287,5865,7370,E14001052,Worcester,18265
6192,11865,6576,6855,5200,9680,10746,5963,2520,E14001053,Workington,13240
9544,15959,11098,7123,4879,10447,12050,8822,5057,E14001054,Worsley and Eccles South,22774
11135,19576,12138,10407,4556,11121,7932,5915,3690,E14001055,Worthing West,15577
14310,19449,10229,10846,4281,9668,8459,7115,6752,E14001056,Wycombe,23915
12190,19403,10865,9540,4069,7706,6926,5220,4731,E14001057,Wyre and Preston North,16347
9054,16145,9950,9716,5567,11565,12129,6612,3826,E14001058,Wyre Forest,17044
10611,16353,10853,7035,4682,10092,12018,9559,5354,E14001059,Wythenshawe and Sale East,25024
9895,19502,11720,10963,6365,13725,12942,5422,3855,E14001060,Yeovil,19439
12084,16304,8157,6919,4609,8927,10687,4867,16712,E14001061,York Central,15425
13256,18020,9777,7693,3988,8218,7619,4264,9982,E14001062,York Outer,15313
5557,11764,6220,7445,3784,7868,6885,4586,3039,W07000041,Ynys Mon,11731
6165,11889,7124,5663,4191,7705,8523,4320,2973,W07000042,Delyn,12041
7316,13588,9145,5916,4953,9177,10774,4517,3638,W07000043,Alyn and Deeside,15343
5499,10640,7076,4712,3985,7883,10185,5062,3831,W07000044,Wrexham,12956
5304,12683,7986,6037,4534,10611,10188,6078,3871,W07000045,Llanelli,15073
8714,15254,8791,6047,3729,7351,6367,4397,4117,W07000046,Gower,13290
7113,11527,6824,4699,3083,7116,7159,6073,13004,W07000047,Swansea West,11818
4662,10807,8758,4468,4460,10359,10465,6957,5557,W07000048,Swansea East,15525
3954,9099,6682,3794,4463,8680,9045,6104,4959,W07000049,Aberavon,12590
9491,12240,6615,4645,2380,5861,5678,5765,26640,W07000050,Cardiff Central,12892
13887,18228,9684,5684,2790,6174,5058,4362,8246,W07000051,Cardiff North,16230
3099,8335,6542,4815,4019,9241,9965,6437,3263,W07000052,Rhondda,12455
5532,12326,8237,5118,4874,10000,11330,6131,3458,W07000053,Torfaen,15631
11421,17103,7758,9127,3687,7650,7513,4314,3344,W07000054,Monmouth,13128
6556,12296,8303,5243,4174,8921,11299,6081,4091,W07000055,Newport East,16948
9383,15584,9814,5646,4168,8579,9776,7277,4661,W07000056,Newport West,18345
4781,9643,4887,4831,2803,6005,5524,3297,7643,W07000057,Arfon,10453
4925,10172,5144,6290,2970,6600,5371,3369,2406,W07000058,Aberconwy,8621
6421,13202,6868,8248,3734,8347,6823,5033,3254,W07000059,Clwyd West,12273
4941,11682,6886,6201,3776,9040,8094,5876,3248,W07000060,Vale of Clwyd,13260
4317,9515,4379,8895,3202,6546,6135,3284,2283,W07000061,Dwyfor Meirionnydd,8971
5090,10904,6824,6202,4115,7848,8914,4489,3365,W07000062,Clwyd South,13019
5072,10375,5317,10016,3243,7163,6713,3276,2344,W07000063,Montgomeryshire,10228
6307,11691,5738,10518,3067,6454,5953,3525,8138,W07000064,Ceredigion,10084
5469,12583,6395,10147,4388,9404,7991,4878,2925,W07000065,Preseli Pembrokeshire,13451
5810,12703,6612,10083,4341,9038,7781,5147,3343,W07000066,Carmarthen West and South Pembrokeshire,12760
5948,12711,6798,9583,3823,7736,7234,4685,3186,W07000067,Carmarthen East and Dinefwr,11936
6169,12334,6151,11147,3506,7020,6431,3766,2493,W07000068,Brecon and Radnorshire,10405
5054,11315,7984,4725,4585,8883,8857,5791,3210,W07000069,Neath,12516
3963,9571,6715,4898,4111,8719,9462,6577,3319,W07000070,Cynon Valley,13289
3772,9866,6972,4747,4655,8881,11112,7153,3338,W07000071,Merthyr Tydfil and Rhymney,13975
3090,8336,5843,3974,4541,9477,10846,6267,2770,W07000072,Blaenau Gwent,11760
7961,15719,8409,6029,4730,9494,8778,5879,3641,W07000073,Bridgend,15119
5107,11187,6957,5122,4740,9631,10437,5905,3482,W07000074,Ogmore,14509
7103,14071,8593,5696,4127,7965,8154,5365,5991,W07000075,Pontypridd,14442
6561,13022,9427,5630,4716,9169,10224,6902,4005,W07000076,Caerphilly,16298
5055,10867,7506,4676,4704,8763,10489,5664,3283,W07000077,Islwyn,13359
11124,18772,10878,8085,4778,10744,8083,6414,4692,W07000078,Vale of Glamorgan,19036
11427,15882,8711,6113,3451,8272,7927,7729,5977,W07000079,Cardiff West,19559
11985,17952,10531,7236,4491,10761,10145,9744,8437,W07000080,Cardiff South and Penarth,22760
15177,23125,13141,11138,5261,10361,9740,6208,5201,E14000538,Aylesbury,25728
7061,12109,6425,6179,5944,8978,9263,5879,2433,E14000647,Copeland,12244
10662,13940,8757,6080,4073,8478,10901,7964,23858,E14000651,Coventry South,18914
7937,16292,8844,13689,5248,11499,10089,5083,3512,E14000838,North Devon,16418
5085,10991,7808,6341,4127,10390,13606,12843,7866,E14001016,Warley,24271
8847,13855,7919,5451,2808,5979,5303,4122,2962,E14001044,Wirral West,11670
